,timestamp,Unnamed: 0,id,raw_table_id,sample_temp,sample_rh,sample_pres,pm1,pm25,pm10,lat,lon,pm1_model_id,pm25_model_id,pm10_model_id,sn,PMc
32,2021-08-02 08:00:00,9533.5,32509288.9,32509703.916666668,20.62333333333333,53.02766666666665,0.0,1.3987366666666667,1.7291983333333332,2.429063333333333,38.32,-122.31000000000016,1929.0,1930.0,1931.0,MOD-PM-00185,1.4047337928269266
32,2021-08-02 08:00:00,9528.5,32509314.666666668,32509729.683333334,15.250999999999987,78.369,0.0,4.762630000000001,5.80281,7.416196666666665,35.25900000000001,-120.64400000000018,1905.0,1906.0,1907.0,MOD-PM-00172,1.2780354115793322
32,2021-08-02 08:00:00,9564.0,32509302.0,32509717.033898305,17.440847457627118,64.3303389830509,0.0,1.393122033898305,1.6916016949152541,2.285318644067797,38.2852,-122.29201999999991,1898.0,1897.0,1896.0,MOD-PM-00168,1.3509791642661406
32,2021-08-02 08:00:00,9533.5,32509288.9,32509703.916666668,20.62333333333333,53.02766666666665,0.0,1.3987366666666667,1.7291983333333332,2.429063333333333,38.32,-122.31000000000016,1929.0,1930.0,1931.0,MOD-PM-00185,1.4047337928269266
32,2021-08-02 08:00:00,9569.0,32509308.423728812,32509723.474576272,16.980677966101695,85.10881355932203,0.0,3.3556389830508473,5.465464406779661,12.863123728813557,,,1654.0,1653.0,1652.0,MOD-PM-00102,2.3535280392380624
32,2021-08-02 08:00:00,9101.5,32508642.44117647,32509057.470588237,36.87941176470588,13.846470588235297,0.0,4.223741176470589,4.681426470588233,8.729982352941176,33.72000000000002,-116.19000000000004,1916.0,1915.0,1914.0,MOD-PM-00177,1.8648124471864729
32,2021-08-02 08:00:00,9565.5,32509229.016666666,32509644.0,19.24383333333334,72.71316666666665,0.0,4.804029999999999,5.926439999999999,9.580311666666665,64.84580000000004,-147.72727000000006,1899.0,1900.0,1901.0,MOD-PM-00170,1.6165373591340952
32,2021-08-02 08:00:00,9567.0,32509265.644067798,32509680.59322034,19.330508474576273,56.51576271186439,0.0,1.6535474576271187,1.9024491525423732,2.447457627118645,38.559,-122.5429999999999,1922.0,1921.0,1920.0,MOD-PM-00179,1.2864772884194773
32,2021-08-02 08:00:00,9526.5,32509328.3,32509743.183333334,15.94416666666666,71.00716666666663,0.0,1.9686749999999997,2.49199,3.5769099999999994,38.29299999999997,-122.26800000000001,1893.0,1894.0,1895.0,MOD-PM-00164,1.43536290274038
33,2021-08-02 09:00:00,9504.5,32516417.183333334,32516832.15,16.255999999999997,67.10333333333334,0.0,1.5132133333333335,1.8755483333333338,2.8897883333333336,38.2852,-122.29201999999991,1898.0,1897.0,1896.0,MOD-PM-00168,1.5407698548602229
33,2021-08-02 09:00:00,9509.5,32516423.683333334,32516838.716666665,15.787,86.23983333333331,0.0,3.2004283333333348,3.7653416666666675,4.70018,,,1654.0,1653.0,1652.0,MOD-PM-00102,1.2482745036417675
33,2021-08-02 09:00:00,9509.5,32516399.5,32516814.483333334,22.420166666666677,63.66983333333336,0.0,2.137373333333333,2.740456666666667,4.143651666666666,40.77700000000003,-111.94599999999993,1917.0,1918.0,1919.0,MOD-PM-00178,1.512029625232777
33,2021-08-02 09:00:00,9505.5,32516358.983333334,32516773.966666665,18.529499999999995,74.62616666666668,0.0,4.5203766666666665,4.898266666666667,5.619764999999999,64.84580000000004,-147.72727000000006,1899.0,1900.0,1901.0,MOD-PM-00170,1.1472966627650594
33,2021-08-02 09:00:00,9473.5,32516419.116666667,32516834.1,19.719666666666658,55.00766666666667,0.0,1.4071699999999998,1.8379000000000003,3.1803,38.32,-122.31000000000016,1929.0,1930.0,1931.0,MOD-PM-00185,1.7303988247456332
33,2021-08-02 09:00:00,9468.5,32516445.3,32516860.3,15.126000000000001,78.61633333333334,0.0,4.762918333333334,5.739064999999999,6.763333333333333,35.25900000000001,-120.64400000000018,1905.0,1906.0,1907.0,MOD-PM-00172,1.17847303233773
33,2021-08-02 09:00:00,9057.0,32516731.76363636,32517146.745454546,36.02527272727273,13.237818181818183,0.0,3.4232345454545468,3.7746545454545455,6.690381818181819,33.72000000000002,-116.18999999999988,1916.0,1915.0,1914.0,MOD-PM-00177,1.7724487731568452
33,2021-08-02 09:00:00,9473.5,32516419.116666667,32516834.1,19.719666666666658,55.00766666666667,0.0,1.4071699999999998,1.8379000000000003,3.1803,38.32,-122.31000000000016,1929.0,1930.0,1931.0,MOD-PM-00185,1.7303988247456332
33,2021-08-02 09:00:00,9507.5,32516380.266666666,32516795.266666666,17.919500000000006,61.545666666666655,0.0,1.6037133333333335,1.865916666666667,2.485695,38.559,-122.5429999999999,1922.0,1921.0,1920.0,MOD-PM-00179,1.3321575633066858
33,2021-08-02 09:00:00,9466.5,32516459.716666665,32516874.75,14.892666666666663,72.21999999999997,0.0,2.139655,2.8986649999999994,8.905265000000004,38.29299999999997,-122.26800000000001,1893.0,1894.0,1895.0,MOD-PM-00164,3.0721953037001537
34,2021-08-02 10:00:00,8999.5,32523600.566666666,32524015.55,34.55583333333334,14.669666666666668,0.0,2.317256666666666,2.711130000000001,5.363730000000002,33.72000000000002,-116.18999999999986,1916.0,1915.0,1914.0,MOD-PM-00177,1.9784112159874296
34,2021-08-02 10:00:00,9445.5,32523512.633333333,32523927.65,17.4735,76.79199999999999,0.0,5.664559999999999,6.379691666666668,9.191466666666665,64.84580000000004,-147.72727000000006,1899.0,1900.0,1901.0,MOD-PM-00170,1.4407383846920496
34,2021-08-02 10:00:00,9413.5,32523573.5,32523988.4,18.77249999999999,55.776499999999984,0.0,1.3299016666666665,1.649245,2.48905,38.32,-122.31000000000016,1929.0,1930.0,1931.0,MOD-PM-00185,1.509205727469236
34,2021-08-02 10:00:00,9413.5,32523573.5,32523988.4,18.77249999999999,55.776499999999984,0.0,1.3299016666666665,1.649245,2.48905,38.32,-122.31000000000016,1929.0,1930.0,1931.0,MOD-PM-00185,1.509205727469236
34,2021-08-02 10:00:00,9406.5,32523613.766666666,32524028.75,13.612666666666664,74.16699999999999,0.0,2.231495,2.795549999999999,4.15952,38.29299999999997,-122.26800000000001,1893.0,1894.0,1895.0,MOD-PM-00164,1.4879075673838784
34,2021-08-02 10:00:00,9444.5,32523571.316666666,32523986.3,15.226666666666667,70.268,0.0,1.7765866666666665,2.2035283333333333,3.6206249999999995,38.2852,-122.29201999999991,1898.0,1897.0,1896.0,MOD-PM-00168,1.6431034469717882
34,2021-08-02 10:00:00,9449.5,32523553.266666666,32523968.266666666,22.595999999999993,62.64633333333331,0.0,2.1051783333333334,2.7700199999999993,4.56886,40.77700000000003,-111.94599999999993,1917.0,1918.0,1919.0,MOD-PM-00178,1.6493960332416377
34,2021-08-02 10:00:00,9449.5,32523577.65,32523992.666666668,14.93833333333333,88.36133333333336,0.0,3.3821400000000006,4.068343333333333,5.434855000000001,,,1654.0,1653.0,1652.0,MOD-PM-00102,1.335888973644473
34,2021-08-02 10:00:00,9408.5,32523599.433333334,32524014.433333334,14.362166666666665,79.71483333333332,0.0,4.869323333333333,5.843559999999998,6.804353333333333,35.25900000000001,-120.64400000000018,1905.0,1906.0,1907.0,MOD-PM-00172,1.164419178263479
34,2021-08-02 10:00:00,9447.5,32523534.016666666,32523949.0,17.776500000000006,62.087166666666675,0.0,1.7060466666666667,2.029123333333333,2.5484116666666674,38.559,-122.5429999999999,1922.0,1921.0,1920.0,MOD-PM-00179,1.2559175801700904
35,2021-08-02 11:00:00,9348.5,32530761.816666666,32531176.816666666,14.251833333333332,82.14549999999998,0.0,5.184295000000001,6.294475000000001,7.468874999999999,35.25900000000001,-120.64400000000018,1905.0,1906.0,1907.0,MOD-PM-00172,1.1865763228863404
35,2021-08-02 11:00:00,9387.5,32530696.983333334,32531111.966666665,17.335833333333337,63.04233333333333,0.0,1.568553333333333,1.8458016666666672,2.3361299999999994,38.559,-122.5429999999999,1922.0,1921.0,1920.0,MOD-PM-00179,1.2656451893982823
35,2021-08-02 11:00:00,9384.5,32530733.933333334,32531148.95,14.49666666666667,72.37833333333332,0.0,2.0351683333333335,2.512633333333334,3.8265516666666657,38.2852,-122.29201999999991,1898.0,1897.0,1896.0,MOD-PM-00168,1.5229248199100538
35,2021-08-02 11:00:00,9386.0,32530623.949152544,32531038.966101695,16.1971186440678,79.6842372881356,0.0,5.366447457627117,5.817459322033899,6.4675796610169485,64.84580000000004,-147.7272700000001,1899.0,1900.0,1901.0,MOD-PM-00170,1.1117533106799198
35,2021-08-02 11:00:00,9389.5,32530739.6,32531154.616666667,14.199333333333335,89.11483333333332,0.0,3.5217033333333334,3.9838033333333325,4.716831666666666,,,1654.0,1653.0,1652.0,MOD-PM-00102,1.18400213865979
35,2021-08-02 11:00:00,9353.5,32530735.733333334,32531150.733333334,17.99683333333333,56.95516666666666,0.0,1.4775950000000002,1.8480799999999997,2.7162316666666664,38.32,-122.31000000000016,1929.0,1930.0,1931.0,MOD-PM-00185,1.4697587045293856
35,2021-08-02 11:00:00,9346.5,32530777.433333334,32531192.483333334,12.514000000000001,76.39066666666666,0.0,2.417165000000001,3.307006666666666,6.058906666666667,38.29299999999997,-122.26800000000001,1893.0,1894.0,1895.0,MOD-PM-00164,1.832142259566053
35,2021-08-02 11:00:00,9389.5,32530715.866666667,32531130.883333333,22.48433333333332,65.96733333333333,0.0,1.6757049999999996,2.392786666666666,4.3458299999999985,40.77700000000003,-111.94599999999993,1917.0,1918.0,1919.0,MOD-PM-00178,1.8162212538797162
35,2021-08-02 11:00:00,8939.5,32530763.8,32531178.816666666,33.278333333333336,15.821666666666667,0.0,2.0911933333333326,2.6288733333333343,6.5843566666666655,33.72000000000002,-116.18999999999986,1916.0,1915.0,1914.0,MOD-PM-00177,2.5046306275692234
35,2021-08-02 11:00:00,9353.5,32530735.733333334,32531150.733333334,17.99683333333333,56.95516666666666,0.0,1.4775950000000002,1.8480799999999997,2.7162316666666664,38.32,-122.31000000000016,1929.0,1930.0,1931.0,MOD-PM-00185,1.4697587045293856
